"eBird.English.Name.2025","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Rufous-throated Fulvetta",NA,NA,NA,NA
"Rufous-throated Partridge","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-throated Wren-Babbler",NA,NA,NA,NA
"Rufous-vented Grass Babbler",NA,NA,NA,NA
"Rufous-vented Laughingthrush",NA,NA,NA,NA
"Rufous-vented Tit",NA,NA,NA,NA
"Rufous-vented Yuhina",NA,NA,NA,NA
"Rufous-winged Buzzard",NA,NA,NA,NA
"Rufous-winged Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Russet Bush Warbler",NA,NA,NA,NA
"Russet Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Rustic Bunting",NA,NA,NA,NA
"Rusty-bellied Shortwing",NA,NA,NA,NA
"Rusty-capped Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rusty-cheeked Scimitar-Babbler",NA,NA,NA,NA
"Rusty-flanked Treecreeper",NA,NA,NA,NA
"Rusty-fronted Barwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rusty-tailed Flycatcher",NA,NA,NA,NA
"Sabine's Gull",NA,NA,NA,NA
"Saker Falcon",NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA
"Sand Lark",NA,NA,NA,NA
"Sanderling",NA,NA,NA,NA
"Sandwich Tern",NA,NA,NA,NA
"Sapphire Flycatcher",NA,NA,NA,NA
"Sarus Crane",NA,NA,NA,NA
"Satyr Tragopan",NA,NA,NA,NA
"Saunders's Tern",NA,NA,NA,NA
"Savanna Nightjar",NA,NA,NA,NA
"Scaly Laughingthrush",NA,NA,NA,NA
"Scaly Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-bellied Woodpecker",NA,NA,NA,NA
"Scaly-breasted Cupwing","Insufficient Data","Insufficient Data",NA,"Low"
"Scaly-breasted Munia","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet Finch",NA,NA,NA,NA
"Scarlet Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet-backed Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Sclater's Monal",NA,NA,NA,NA
"Sedge Warbler",NA,NA,NA,NA
"Sharp-tailed Sandpiper",NA,NA,NA,NA
"Shikra","Insufficient Data","Insufficient Data",NA,"Low"
"Short-billed Minivet","Insufficient Data","Insufficient Data",NA,"Low"
"Short-eared Owl",NA,NA,NA,NA
"Short-tailed Shearwater",NA,NA,NA,NA
"Short-toed Snake-Eagle","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Blue Robin",NA,NA,NA,NA
"Siberian Crane",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Siberian Rubythroat","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Thrush",NA,NA,NA,NA
"Sichuan Leaf Warbler",NA,NA,NA,NA
"Sikkim Treecreeper",NA,NA,NA,NA
"Sikkim Wedge-billed Babbler",NA,NA,NA,NA
"Sillem's Rosefinch",NA,NA,NA,NA
"Silver-backed Needletail",NA,NA,NA,NA
"Silver-eared Mesia","Insufficient Data","Insufficient Data",NA,"Low"
"Sind Sparrow",NA,NA,NA,NA
"Sind Woodpecker",NA,NA,NA,NA
"Singing Bushlark",NA,NA,NA,NA
"Sirkeer Malkoha",NA,NA,NA,NA
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Slaty-backed Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-bellied Tesia",NA,NA,NA,NA
"Slaty-blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-breasted Rail","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-headed Parakeet",NA,NA,NA,NA
"Slaty-legged Crake",NA,NA,NA,NA
"Slender-billed Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Slender-billed Gull",NA,NA,NA,NA
"Slender-billed Oriole","Insufficient Data","Insufficient Data",NA,"High"
"Slender-billed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Slender-billed Vulture",NA,NA,NA,NA
"Small Buttonquail",NA,NA,NA,NA
"Small Minivet",NA,NA,NA,NA
"Small Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Small Pratincole","Insufficient Data","Insufficient Data",NA,"Low"
"Smew",NA,NA,NA,NA
"Smoky Warbler",NA,NA,NA,NA
"Snow Partridge",NA,NA,NA,NA
"Snow Pigeon",NA,NA,NA,NA
"Snowy-browed Flycatcher",NA,NA,NA,NA
"Snowy-throated Babbler",NA,NA,NA,NA
"Sociable Lapwing",NA,NA,NA,NA
"Solitary Snipe",NA,NA,NA,NA
"Song Thrush",NA,NA,NA,NA
"Sooty Gull",NA,NA,NA,NA
"Sooty Shearwater",NA,NA,NA,NA
"Sooty Tern",NA,NA,NA,NA
"South Polar Skua",NA,NA,NA,NA
"Southern Hill Myna",NA,NA,NA,NA
"Southern Nutcracker",NA,NA,NA,NA
"Spanish Sparrow",NA,NA,NA,NA
"Speckled Piculet","Insufficient Data","Insufficient Data",NA,"Low"
"Speckled Wood-Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Spectacled Finch",NA,NA,NA,NA
"Spoon-billed Sandpiper",NA,NA,NA,NA
"Spot-bellied Eagle-Owl",NA,NA,NA,NA
"Spot-billed Pelican",NA,NA,NA,NA
"Spot-breasted Fantail",NA,NA,NA,NA
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Spot-breasted Parrotbill","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-breasted Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-throated Babbler",NA,NA,NA,NA
"Spot-winged Grosbeak","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-winged Rosefinch",NA,NA,NA,NA
"Spot-winged Starling",NA,NA,NA,NA
"Spotted Bush Warbler",NA,NA,NA,NA
"Spotted Crake",NA,NA,NA,NA
"Spotted Dove","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Elachura","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Flycatcher",NA,NA,NA,NA
"Spotted Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Laughingthrush",NA,NA,NA,NA
"Spotted Owlet",NA,NA,NA,NA
"Spotted Redshank",NA,NA,NA,NA
"Spotted Sandgrouse",NA,NA,NA,NA
"Square-tailed Bulbul",NA,NA,NA,NA
"Square-tailed Drongo-Cuckoo","Insufficient Data","Insufficient Data",NA,"Low"
"Sri Lanka Bay-Owl",NA,NA,NA,NA
"Sri Lanka Frogmouth",NA,NA,NA,NA
"Steppe Eagle","Insufficient Data","Insufficient Data",NA,"High"
"Stork-billed Kingfisher",NA,NA,NA,NA
"Streak-breasted Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Streak-throated Barwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Streak-throated Swallow",NA,NA,NA,NA
"Streak-throated Woodpecker",NA,NA,NA,NA
"Streaked Laughingthrush",NA,NA,NA,NA
"Streaked Rosefinch",NA,NA,NA,NA
"Streaked Shearwater",NA,NA,NA,NA
"Streaked Spiderhunter","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Weaver",NA,NA,NA,NA
"Streaked Wren-Babbler",NA,NA,NA,NA
"Striated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Grassbird","Insufficient Data","Insufficient Data",NA,"Low"
"Striated Laughingthrush",NA,NA,NA,NA
"Striated Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Striolated Bunting",NA,NA,NA,NA
"Stripe-breasted Woodpecker",NA,NA,NA,NA
"Stripe-throated Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Striped Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sulphur-bellied Warbler",NA,NA,NA,NA
"Sultan Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Swamp Francolin",NA,NA,NA,NA
"Swamp Grass Babbler",NA,NA,NA,NA
"Swinhoe's Snipe",NA,NA,NA,NA
"Swinhoe's Storm-Petrel",NA,NA,NA,NA
"Sykes's Nightjar",NA,NA,NA,NA
"Sykes's Warbler",NA,NA,NA,NA
"Taiga Bean-Goose",NA,NA,NA,NA
"Taiga Flycatcher",NA,NA,NA,NA
"Tawny Eagle",NA,NA,NA,NA
"Tawny Fish-Owl",NA,NA,NA,NA
"Tawny Lark",NA,NA,NA,NA
"Tawny Owl",NA,NA,NA,NA
"Tawny Pipit",NA,NA,NA,NA
"Tawny-bellied Babbler",NA,NA,NA,NA
"Tawny-breasted Wren-Babbler",NA,NA,NA,NA
"Temminck's Stint",NA,NA,NA,NA
"Temminck's Tragopan",NA,NA,NA,NA
"Terek Sandpiper",NA,NA,NA,NA
"Thick-billed Flowerpecker",NA,NA,NA,NA
"Thick-billed Green-Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Thick-billed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Three-banded Rosefinch",NA,NA,NA,NA
"Tibetan Blackbird",NA,NA,NA,NA
"Tibetan Lark",NA,NA,NA,NA
"Tibetan Partridge",NA,NA,NA,NA
"Tibetan Sand-Plover",NA,NA,NA,NA
"Tibetan Sandgrouse",NA,NA,NA,NA
"Tibetan Serin",NA,NA,NA,NA
"Tibetan Snowcock",NA,NA,NA,NA
"Tickell's Blue Flycatcher",NA,NA,NA,NA
"Tickell's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tickell's Thrush",NA,NA,NA,NA
"Tree Pipit",NA,NA,NA,NA
"Tricolored Munia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tristram's Bunting",NA,NA,NA,NA
"Tropical Shearwater",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Tufted Duck","Insufficient Data","Insufficient Data",NA,"Low"
"Tundra Bean-Goose",NA,NA,NA,NA
"Tundra Swan",NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA
"Twite",NA,NA,NA,NA
"Two-barred Warbler",NA,NA,NA,NA
"Tytler's Leaf Warbler",NA,NA,NA,NA
"Ultramarine Flycatcher",NA,NA,NA,NA
"Upland Buzzard",NA,NA,NA,NA
"Upland Pipit",NA,NA,NA,NA
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Variable Wheatear",NA,NA,NA,NA
"Variegated Laughingthrush",NA,NA,NA,NA
"Velvet-fronted Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Verditer Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Vernal Hanging-Parrot",NA,NA,NA,NA
"Vigors's Sunbird",NA,NA,NA,NA
"Vinaceous Rosefinch",NA,NA,NA,NA
"Violet Cuckoo",NA,NA,NA,NA
"Wallcreeper",NA,NA,NA,NA
"Ward's Trogon",NA,NA,NA,NA
"Water Pipit",NA,NA,NA,NA
"Water Rail",NA,NA,NA,NA
"Watercock","Insufficient Data","Insufficient Data",NA,"Low"
"Wayanad Laughingthrush",NA,NA,NA,NA
"Wedge-tailed Green-Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Wedge-tailed Shearwater",NA,NA,NA,NA
"West Himalayan Bush Warbler",NA,NA,NA,NA
"Western Crowned Warbler",NA,NA,NA,NA
"Western Hooded Pitta",NA,NA,NA,NA
"Western House-Martin",NA,NA,NA,NA
"Western Marsh Harrier",NA,NA,NA,NA
"Western Reef-Heron",NA,NA,NA,NA
"Western Tragopan",NA,NA,NA,NA
"Western Yellow Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Whinchat",NA,NA,NA,NA
"Whiskered Tern","Insufficient Data","Insufficient Data",NA,"Low"
"Whiskered Yuhina","Insufficient Data","Insufficient Data",NA,"Low"
"Whistler's Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"White Stork",NA,NA,NA,NA
"White Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"White-backed Thrush",NA,NA,NA,NA
"White-bellied Blue Flycatcher",NA,NA,NA,NA
"White-bellied Drongo",NA,NA,NA,NA
"White-bellied Erpornis","Insufficient Data","Insufficient Data",NA,"Low"
"White-bellied Heron",NA,NA,NA,NA
"White-bellied Minivet",NA,NA,NA,NA
"White-bellied Redstart",NA,NA,NA,NA
"White-bellied Sea-Eagle",NA,NA,NA,NA
"White-bellied Sholakili",NA,NA,NA,NA
"White-bellied Treepie",NA,NA,NA,NA
"White-bellied Woodpecker",NA,NA,NA,NA
"White-breasted Parrotbill",NA,NA,NA,NA
"White-breasted Waterhen","Insufficient Data","Insufficient Data",NA,"Low"
"White-breasted Woodswallow",NA,NA,NA,NA
"White-browed Bulbul",NA,NA,NA,NA
"White-browed Bush-Robin",NA,NA,NA,NA
"White-browed Bushchat",NA,NA,NA,NA
"White-browed Crake",NA,NA,NA,NA
"White-browed Fantail",NA,NA,NA,NA
"White-browed Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-browed Laughingthrush",NA,NA,NA,NA
"White-browed Piculet","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Scimitar-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Shrike-Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Tit-Warbler",NA,NA,NA,NA
"White-browed Wagtail",NA,NA,NA,NA
"White-capped Bunting",NA,NA,NA,NA
"White-capped Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"White-cheeked Barbet",NA,NA,NA,NA
"White-cheeked Nuthatch",NA,NA,NA,NA
"White-cheeked Partridge","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-cheeked Starling",NA,NA,NA,NA
"White-cheeked Tern",NA,NA,NA,NA
"White-cheeked Tit",NA,NA,NA,NA
"White-collared Blackbird",NA,NA,NA,NA
"White-crested Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"White-crowned Forktail",NA,NA,NA,NA
"White-crowned Penduline-Tit",NA,NA,NA,NA
"White-eared Bulbul",NA,NA,NA,NA
"White-eared Night Heron",NA,NA,NA,NA
"White-eyed Buzzard",NA,NA,NA,NA
"White-eyed Gull",NA,NA,NA,NA
"White-faced Storm-Petrel",NA,NA,NA,NA
"White-gorgeted Flycatcher",NA,NA,NA,NA
"White-headed Duck",NA,NA,NA,NA
"White-headed Starling",NA,NA,NA,NA
"White-hooded Babbler",NA,NA,NA,NA
"White-naped Tit",NA,NA,NA,NA
"White-naped Woodpecker",NA,NA,NA,NA
"White-naped Yuhina",NA,NA,NA,NA
"White-nest Swiftlet",NA,NA,NA,NA
"White-rumped Munia","Insufficient Data","Insufficient Data",NA,"Low"
"White-rumped Shama","Insufficient Data","Insufficient Data",NA,"Low"
"White-rumped Snowfinch",NA,NA,NA,NA
"White-rumped Spinetail",NA,NA,NA,NA
"White-rumped Vulture","Insufficient Data","Insufficient Data",NA,"High"
"White-shouldered Starling",NA,NA,NA,NA
"White-spectacled Warbler",NA,NA,NA,NA
"White-tailed Eagle",NA,NA,NA,NA
"White-tailed Flycatcher",NA,NA,NA,NA
"White-tailed Iora",NA,NA,NA,NA
"White-tailed Lapwing",NA,NA,NA,NA
"White-tailed Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-tailed Robin","Insufficient Data","Insufficient Data",NA,"Low"
"White-tailed Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"White-tailed Tropicbird",NA,NA,NA,NA
"White-throated Bulbul","Insufficient Data","Insufficient Data",NA,"Low"
"White-throated Bushchat",NA,NA,NA,NA
"White-throated Dipper",NA,NA,NA,NA
"White-throated Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"White-throated Kingfisher","Insufficient Data","Insufficient Data",NA,"Low"
"White-throated Laughingthrush",NA,NA,NA,NA
"White-throated Needletail",NA,NA,NA,NA
"White-throated Redstart",NA,NA,NA,NA
"White-throated Tit",NA,NA,NA,NA
"White-winged Duck",NA,NA,NA,NA
"White-winged Grosbeak",NA,NA,NA,NA
"White-winged Redstart",NA,NA,NA,NA
"White-winged Tern",NA,NA,NA,NA
"Whooper Swan",NA,NA,NA,NA
"Willow Warbler",NA,NA,NA,NA
"Wilson's Storm-Petrel",NA,NA,NA,NA
"Wire-tailed Swallow",NA,NA,NA,NA
"Wood Sandpiper","Insufficient Data","Insufficient Data",NA,"Low"
"Wood Snipe",NA,NA,NA,NA
"Wood Warbler",NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA
"Wreathed Hornbill","Insufficient Data","Insufficient Data",NA,"High"
"Yellow Bittern","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-bellied Fairy-Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-bellied Flowerpecker",NA,NA,NA,NA
"Yellow-bellied Prinia","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-bellied Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-billed Babbler",NA,NA,NA,NA
"Yellow-billed Blue-Magpie",NA,NA,NA,NA
"Yellow-billed Chough",NA,NA,NA,NA
"Yellow-breasted Bunting","Insufficient Data","Insufficient Data",NA,"High"
"Yellow-breasted Greenfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-browed Bulbul",NA,NA,NA,NA
"Yellow-browed Bunting",NA,NA,NA,NA
"Yellow-browed Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-browed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-cheeked Tit","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-crowned Woodpecker",NA,NA,NA,NA
"Yellow-eyed Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-eyed Pigeon",NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-legged Buttonquail",NA,NA,NA,NA
"Yellow-rumped Flycatcher",NA,NA,NA,NA
"Yellow-rumped Honeyguide",NA,NA,NA,NA
"Yellow-throated Bulbul",NA,NA,NA,NA
"Yellow-throated Fulvetta","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Sparrow",NA,NA,NA,NA
"Yellow-vented Flowerpecker",NA,NA,NA,NA
"Yellow-vented Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-wattled Lapwing",NA,NA,NA,NA
"Yellowhammer",NA,NA,NA,NA
"Yunnan Nuthatch",NA,NA,NA,NA
"Zappey's Flycatcher",NA,NA,NA,NA
"Zitting Cisticola","Insufficient Data","Insufficient Data",NA,"Low"
